cell_id,start_date,end_date,era5_temperature_mean,era5_temperature_min,era5_temperature_max,era5_precipitation_total,era5_wind_speed_mean,era5_wind_speed_max,era5_observation_count,era5_source_lat,era5_source_lon
cell_01_09,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_01_10,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_01_11,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_01_12,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_01_13,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_01_14,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_01_15,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_01_16,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_01_17,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_01_18,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_01_19,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_02_00,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_02_01,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_02_02,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_02_03,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_02_04,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_02_05,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_02_06,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_02_07,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_02_08,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_02_09,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_02_10,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_02_11,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_02_12,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_02_13,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_02_14,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_02_15,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_02_16,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_02_17,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_02_18,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_02_19,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_03_00,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_03_01,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_03_02,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_03_03,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_03_04,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_03_05,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_03_06,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_03_07,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_03_08,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_03_09,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_03_10,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_03_11,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_03_12,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_03_13,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_03_14,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_03_15,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_03_16,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_03_17,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_03_18,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_03_19,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_04_00,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_04_01,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_04_02,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_04_03,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_04_04,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_04_05,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_04_06,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_04_07,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_04_08,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_04_09,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_04_10,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_04_11,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_04_12,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_04_13,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_04_14,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_04_15,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_04_16,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_04_17,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_04_18,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_04_19,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_05_00,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_05_01,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_05_02,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_05_03,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_05_04,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_05_05,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_05_06,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_05_07,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_05_08,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_05_09,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_05_10,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_05_11,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_05_12,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_05_13,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_05_14,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_05_15,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_05_16,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_05_17,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_05_18,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_05_19,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_06_00,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_06_01,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_06_02,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_06_03,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_06_04,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_06_05,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_06_06,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_06_07,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_06_08,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_06_09,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_06_10,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_06_11,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_06_12,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_06_13,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_06_14,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_06_15,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_06_16,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_06_17,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_06_18,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_06_19,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_07_00,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_07_01,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_07_02,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_07_03,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_07_04,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_07_05,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_07_06,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_07_07,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_07_08,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_07_09,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_07_10,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_07_11,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_07_12,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_07_13,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_07_14,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_07_15,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_07_16,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_07_17,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_07_18,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_07_19,2024-03-01,2024-04-01,21.555872607487732,8.98206481933596,36.00371704101565,40.518086844521406,2.502331748963781,7.262026646144573,744,28.5501,77.3504
cell_08_00,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_08_01,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_08_02,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_08_03,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_08_04,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_08_05,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_08_06,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_08_07,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_08_08,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
cell_08_09,2024-03-01,2024-04-01,21.57486832321354,8.88245544433596,36.07598266601565,39.4606408415612,2.507407637498214,7.336053642667507,744,28.5501,77.2504
